inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	59
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	59
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	59
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	59
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	65
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	65
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	65
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	65
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	65
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	65
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	65
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	65
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	65
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	65
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	65
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	65
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	52
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	52
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	52
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	52
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	52
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	52
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	52
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	52
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	52
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	52
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	52
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	52
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	55
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	55
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	55
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	55
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	55
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	55
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	55
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	55
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	55
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	55
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	55
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	55
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	57
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	57
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	57
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	57
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	57
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	57
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	57
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	57
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	57
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	57
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	57
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	57
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	56
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	56
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	56
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	56
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	56
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	56
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	56
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	56
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	56
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	56
That is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		That is	that	, by contrast, 	False	57
This is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		This is	that	, by contrast, 	False	57
Here is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		Here is	that	, by contrast, 	False	57
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	57
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	57
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	57
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	63
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	63
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	63
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	63
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	63
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	63
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	50
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	50
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	50
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	50
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	50
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	50
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	53
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	53
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	53
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	53
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	53
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	53
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	55
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	55
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	55
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	55
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	55
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	55
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	54
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	54
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	54
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	54
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	54
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	54
That is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		That is	that	, by contrast, 	False	59
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	59
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	65
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	65
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	52
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	52
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	55
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	55
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	57
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	57
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	56
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	56
This is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		This is	that	, by contrast, 	False	59
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	65
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	65
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	52
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	52
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	55
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	55
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	57
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	57
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	56
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
Here is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		Here is	that	, by contrast, 	False	59
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	59
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	65
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	65
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	52
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	52
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	55
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	55
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	57
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	57
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	56
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	56
That is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		That is	that	, by contrast, 	False	61
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	61
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	67
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	67
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	54
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	54
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	57
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	57
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	59
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	59
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	58
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	58
That is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		That is	that	, by contrast, 	False	59
That is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		That is	that	; by contrast, 	False	59
That is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		That is	that	, on the other hand, 	False	65
That is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		That is	that	; on the other hand, 	False	65
That is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		That is	that	, thus, 	True	52
That is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		That is	that	; thus, 	True	52
That is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		That is	that	, that is, 	True	55
That is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		That is	that	; that is, 	True	55
That is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		That is	that	, therefore, 	True	57
That is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		That is	that	; therefore, 	True	57
That is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		That is	that	, in short, 	True	56
That is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		That is	that	; in short, 	True	56
This is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		This is	that	, by contrast, 	False	61
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	61
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	67
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	67
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	54
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	54
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	57
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	57
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	59
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	59
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	58
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	58
This is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		This is	that	, by contrast, 	False	59
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		This is	that	, on the other hand, 	False	65
This is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		This is	that	; on the other hand, 	False	65
This is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		This is	that	, thus, 	True	52
This is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		This is	that	; thus, 	True	52
This is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		This is	that	, that is, 	True	55
This is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		This is	that	; that is, 	True	55
This is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		This is	that	, therefore, 	True	57
This is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		This is	that	; therefore, 	True	57
This is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		This is	that	, in short, 	True	56
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
Here is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		Here is	that	, by contrast, 	False	61
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	61
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	67
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	67
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	54
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	54
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	57
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	57
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	59
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	59
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	58
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	58
Here is the king that entertained the jester, by contrast, the jester entertained the king.	15	False	True	1		Here is	that	, by contrast, 	False	59
Here is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		Here is	that	; by contrast, 	False	59
Here is the king that entertained the jester, on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	, on the other hand, 	False	65
Here is the king that entertained the jester; on the other hand, the jester entertained the king.	15	False	True	1		Here is	that	; on the other hand, 	False	65
Here is the king that entertained the jester, thus, the jester entertained the king.	15	False	True	1		Here is	that	, thus, 	True	52
Here is the king that entertained the jester; thus, the jester entertained the king.	15	False	True	1		Here is	that	; thus, 	True	52
Here is the king that entertained the jester, that is, the jester entertained the king.	15	False	True	1		Here is	that	, that is, 	True	55
Here is the king that entertained the jester; that is, the jester entertained the king.	15	False	True	1		Here is	that	; that is, 	True	55
Here is the king that entertained the jester, therefore, the jester entertained the king.	15	False	True	1		Here is	that	, therefore, 	True	57
Here is the king that entertained the jester; therefore, the jester entertained the king.	15	False	True	1		Here is	that	; therefore, 	True	57
Here is the king that entertained the jester, in short, the jester entertained the king.	15	False	True	1		Here is	that	, in short, 	True	56
Here is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		Here is	that	; in short, 	True	56
That is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		That is	that	, by contrast, 	False	59
This is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		This is	that	, by contrast, 	False	59
Here is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		Here is	that	, by contrast, 	False	59
That is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		That is	that	, by contrast, 	False	59
This is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		This is	that	, by contrast, 	False	59
Here is the jester that entertained the king, by contrast, the jester entertained the king.	15	True	True	1		Here is	that	, by contrast, 	False	59
That is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		That is	that	; by contrast, 	False	59
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
Here is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		Here is	that	; by contrast, 	False	59
That is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		That is	that	; by contrast, 	False	59
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
Here is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		Here is	that	; by contrast, 	False	59
That is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		That is	that	, on the other hand, 	False	65
This is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		This is	that	, on the other hand, 	False	65
Here is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		Here is	that	, on the other hand, 	False	65
That is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		That is	that	, on the other hand, 	False	65
This is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		This is	that	, on the other hand, 	False	65
Here is the jester that entertained the king, on the other hand, the jester entertained the king.	15	True	True	1		Here is	that	, on the other hand, 	False	65
That is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		That is	that	; on the other hand, 	False	65
This is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		This is	that	; on the other hand, 	False	65
Here is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		Here is	that	; on the other hand, 	False	65
That is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		That is	that	; on the other hand, 	False	65
This is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		This is	that	; on the other hand, 	False	65
Here is the jester that entertained the king; on the other hand, the jester entertained the king.	15	True	True	1		Here is	that	; on the other hand, 	False	65
That is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		That is	that	, thus, 	True	52
This is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		This is	that	, thus, 	True	52
Here is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		Here is	that	, thus, 	True	52
That is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		That is	that	, thus, 	True	52
This is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		This is	that	, thus, 	True	52
Here is the jester that entertained the king, thus, the jester entertained the king.	15	True	True	1		Here is	that	, thus, 	True	52
That is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		That is	that	; thus, 	True	52
This is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		This is	that	; thus, 	True	52
Here is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		Here is	that	; thus, 	True	52
That is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		That is	that	; thus, 	True	52
This is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		This is	that	; thus, 	True	52
Here is the jester that entertained the king; thus, the jester entertained the king.	15	True	True	1		Here is	that	; thus, 	True	52
That is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		That is	that	, that is, 	True	55
This is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		This is	that	, that is, 	True	55
Here is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		Here is	that	, that is, 	True	55
That is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		That is	that	, that is, 	True	55
This is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		This is	that	, that is, 	True	55
Here is the jester that entertained the king, that is, the jester entertained the king.	15	True	True	1		Here is	that	, that is, 	True	55
That is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		That is	that	; that is, 	True	55
This is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		This is	that	; that is, 	True	55
Here is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		Here is	that	; that is, 	True	55
That is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		That is	that	; that is, 	True	55
This is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		This is	that	; that is, 	True	55
Here is the jester that entertained the king; that is, the jester entertained the king.	15	True	True	1		Here is	that	; that is, 	True	55
That is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		That is	that	, therefore, 	True	57
This is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		This is	that	, therefore, 	True	57
Here is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		Here is	that	, therefore, 	True	57
That is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		That is	that	, therefore, 	True	57
This is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		This is	that	, therefore, 	True	57
Here is the jester that entertained the king, therefore, the jester entertained the king.	15	True	True	1		Here is	that	, therefore, 	True	57
That is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		That is	that	; therefore, 	True	57
This is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		This is	that	; therefore, 	True	57
Here is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		Here is	that	; therefore, 	True	57
That is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		That is	that	; therefore, 	True	57
This is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		This is	that	; therefore, 	True	57
Here is the jester that entertained the king; therefore, the jester entertained the king.	15	True	True	1		Here is	that	; therefore, 	True	57
That is the jester that entertained the king, in short, the jester entertained the king.	15	True	True	1		That is	that	, in short, 	True	56
This is the jester that entertained the king, in short, the jester entertained the king.	15	True	True	1		This is	that	, in short, 	True	56
Here is the jester that entertained the king, in short, the jester entertained the king.	15	True	True	1		Here is	that	, in short, 	True	56
That is the jester that entertained the king, in short, the jester entertained the king.	15	True	True	1		That is	that	, in short, 	True	56
This is the jester that entertained the king, in short, the jester entertained the king.	15	True	True	1		This is	that	, in short, 	True	56
