inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	55
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	52
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	54
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	59
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	56
This is the octopus that squeezed the chef; by contrast, the chef squeezed the octopus.	10	False	True	1		This is	that	; by contrast, 	False	57
This is the octopus that squeezed the chef; in short, the chef squeezed the octopus.	10	False	True	1		This is	that	; in short, 	True	54
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	61
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	58
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	65
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	62
This is the journalist that pestered the senator; by contrast, the journalist pestered the senator.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the journalist pestered the senator.	11	True	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	61
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	58
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	60
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	65
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	62
This is the journalist that pestered the senator; by contrast, the senator pestered the journalist.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the journalist that pestered the senator; in short, the senator pestered the journalist.	11	False	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	61
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	58
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	65
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	62
This is the senator that pestered the journalist; by contrast, the senator pestered the journalist.	11	True	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the senator pestered the journalist.	11	True	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	61
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	58
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	60
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	65
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	62
This is the senator that pestered the journalist; by contrast, the journalist pestered the senator.	11	False	True	1		This is	that	; by contrast, 	False	63
This is the senator that pestered the journalist; in short, the journalist pestered the senator.	11	False	True	1		This is	that	; in short, 	True	60
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	53
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	50
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	57
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	54
This is the ant that saw the grasshopper; by contrast, the ant saw the grasshopper.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the ant saw the grasshopper.	12	True	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	53
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	50
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	52
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	57
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	54
This is the ant that saw the grasshopper; by contrast, the grasshopper saw the ant.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the ant that saw the grasshopper; in short, the grasshopper saw the ant.	12	False	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	53
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	50
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	57
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	54
This is the grasshopper that saw the ant; by contrast, the grasshopper saw the ant.	12	True	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the grasshopper saw the ant.	12	True	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	53
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	50
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	52
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	57
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	54
This is the grasshopper that saw the ant; by contrast, the ant saw the grasshopper.	12	False	True	1		This is	that	; by contrast, 	False	55
This is the grasshopper that saw the ant; in short, the ant saw the grasshopper.	12	False	True	1		This is	that	; in short, 	True	52
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	56
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	53
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	60
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	57
This is the princess that angered the witch; by contrast, the princess angered the witch.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the princess angered the witch.	13	True	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	56
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	53
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	55
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	60
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	57
This is the princess that angered the witch; by contrast, the witch angered the princess.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the princess that angered the witch; in short, the witch angered the princess.	13	False	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	56
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	53
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	60
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	57
This is the witch that angered the princess; by contrast, the witch angered the princess.	13	True	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the witch angered the princess.	13	True	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	56
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	53
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	55
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	60
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	57
This is the witch that angered the princess; by contrast, the princess angered the witch.	13	False	True	1		This is	that	; by contrast, 	False	58
This is the witch that angered the princess; in short, the princess angered the witch.	13	False	True	1		This is	that	; in short, 	True	55
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	52
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	49
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	56
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	53
This is the fish that sought the turtle; by contrast, the fish sought the turtle.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the fish sought the turtle.	14	True	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	52
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	49
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	51
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	56
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	53
This is the fish that sought the turtle; by contrast, the turtle sought the fish.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the fish that sought the turtle; in short, the turtle sought the fish.	14	False	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	52
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	49
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	56
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	53
This is the turtle that sought the fish; by contrast, the turtle sought the fish.	14	True	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the turtle sought the fish.	14	True	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	52
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	49
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	51
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	56
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	53
This is the turtle that sought the fish; by contrast, the fish sought the turtle.	14	False	True	1		This is	that	; by contrast, 	False	54
This is the turtle that sought the fish; in short, the fish sought the turtle.	14	False	True	1		This is	that	; in short, 	True	51
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	57
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	54
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	61
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	58
This is the king that entertained the jester; by contrast, the king entertained the jester.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the king entertained the jester.	15	True	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	57
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	54
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	61
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	58
This is the king that entertained the jester; by contrast, the jester entertained the king.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the king that entertained the jester; in short, the jester entertained the king.	15	False	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	57
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	54
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	61
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	58
This is the jester that entertained the king; by contrast, the jester entertained the king.	15	True	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the jester entertained the king.	15	True	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	57
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	54
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	56
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	61
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	58
This is the jester that entertained the king; by contrast, the king entertained the jester.	15	False	True	1		This is	that	; by contrast, 	False	59
This is the jester that entertained the king; in short, the king entertained the jester.	15	False	True	1		This is	that	; in short, 	True	56
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	55
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	55
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	56
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	53
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	55
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	60
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	57
This is the poet that brushed the dandelion; by contrast, the poet brushed the dandelion.	16	True	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; in short, the poet brushed the dandelion.	16	True	True	1		This is	that	; in short, 	True	55
This is the poet that brushed the dandelion; by contrast, the dandelion brushed the poet.	16	False	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; by contrast, the dandelion brushed the poet.	16	False	True	1		This is	that	; by contrast, 	False	58
This is the poet that brushed the dandelion; in short, the dandelion brushed the poet.	16	False	True	1		This is	that	; in short, 	True	55
This is the poet that brushed the dandelion; in short, the dandelion brushed the poet.	16	False	True	1		This is	that	; in short, 	True	55
