inference	item	correct	crossing	subform.id	{Prep}	{E/D}	{Comp}	{Conn}	connective.summ	surprisal.idx
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	55
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	52
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	54
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	59
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	56
This is the octopus that the chef squeezed; by contrast, the octopus squeezed the chef.	10	False	False	1		This is	that	; by contrast, 	False	57
This is the octopus that the chef squeezed; in short, the octopus squeezed the chef.	10	False	False	1		This is	that	; in short, 	True	54
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	61
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	58
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	65
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	62
This is the journalist that the senator pestered; by contrast, the senator pestered the journalist.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the senator pestered the journalist.	11	True	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	61
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	58
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	60
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	65
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	62
This is the journalist that the senator pestered; by contrast, the journalist pestered the senator.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the journalist that the senator pestered; in short, the journalist pestered the senator.	11	False	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	61
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	58
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	65
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	62
This is the senator that the journalist pestered; by contrast, the journalist pestered the senator.	11	True	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the journalist pestered the senator.	11	True	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	61
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	58
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	60
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	65
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	62
This is the senator that the journalist pestered; by contrast, the senator pestered the journalist.	11	False	False	1		This is	that	; by contrast, 	False	63
This is the senator that the journalist pestered; in short, the senator pestered the journalist.	11	False	False	1		This is	that	; in short, 	True	60
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	53
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	50
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	57
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	54
This is the ant that the grasshopper saw; by contrast, the grasshopper saw the ant.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the grasshopper saw the ant.	12	True	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	53
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	50
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	52
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	57
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	54
This is the ant that the grasshopper saw; by contrast, the ant saw the grasshopper.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the ant that the grasshopper saw; in short, the ant saw the grasshopper.	12	False	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	53
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	50
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	57
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	54
This is the grasshopper that the ant saw; by contrast, the ant saw the grasshopper.	12	True	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the ant saw the grasshopper.	12	True	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	53
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	50
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	52
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	57
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	54
This is the grasshopper that the ant saw; by contrast, the grasshopper saw the ant.	12	False	False	1		This is	that	; by contrast, 	False	55
This is the grasshopper that the ant saw; in short, the grasshopper saw the ant.	12	False	False	1		This is	that	; in short, 	True	52
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	56
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	53
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	60
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	57
This is the princess that the witch angered; by contrast, the witch angered the princess.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the witch angered the princess.	13	True	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	56
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	53
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	55
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	60
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	57
This is the princess that the witch angered; by contrast, the princess angered the witch.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the princess that the witch angered; in short, the princess angered the witch.	13	False	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	56
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	53
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	60
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	57
This is the witch that the princess angered; by contrast, the princess angered the witch.	13	True	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the princess angered the witch.	13	True	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	56
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	53
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	55
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	60
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	57
This is the witch that the princess angered; by contrast, the witch angered the princess.	13	False	False	1		This is	that	; by contrast, 	False	58
This is the witch that the princess angered; in short, the witch angered the princess.	13	False	False	1		This is	that	; in short, 	True	55
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	52
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	49
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	56
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	53
This is the fish that the turtle sought; by contrast, the turtle sought the fish.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the turtle sought the fish.	14	True	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	52
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	49
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	51
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	56
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	53
This is the fish that the turtle sought; by contrast, the fish sought the turtle.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the fish that the turtle sought; in short, the fish sought the turtle.	14	False	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	52
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	49
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	56
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	53
This is the turtle that the fish sought; by contrast, the fish sought the turtle.	14	True	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the fish sought the turtle.	14	True	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	52
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	49
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	51
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	56
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	53
This is the turtle that the fish sought; by contrast, the turtle sought the fish.	14	False	False	1		This is	that	; by contrast, 	False	54
This is the turtle that the fish sought; in short, the turtle sought the fish.	14	False	False	1		This is	that	; in short, 	True	51
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	57
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	54
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	61
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	58
This is the king that the jester entertained; by contrast, the jester entertained the king.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the jester entertained the king.	15	True	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	57
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	54
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	56
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	61
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	58
This is the king that the jester entertained; by contrast, the king entertained the jester.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the king that the jester entertained; in short, the king entertained the jester.	15	False	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	57
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	54
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	61
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	58
This is the jester that the king entertained; by contrast, the king entertained the jester.	15	True	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the king entertained the jester.	15	True	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	57
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	54
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	56
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	61
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	58
This is the jester that the king entertained; by contrast, the jester entertained the king.	15	False	False	1		This is	that	; by contrast, 	False	59
This is the jester that the king entertained; in short, the jester entertained the king.	15	False	False	1		This is	that	; in short, 	True	56
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	55
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	55
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	56
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	53
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	55
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	60
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	57
This is the poet that the dandelion brushed; by contrast, the dandelion brushed the poet.	16	True	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; in short, the dandelion brushed the poet.	16	True	False	1		This is	that	; in short, 	True	55
This is the poet that the dandelion brushed; by contrast, the poet brushed the dandelion.	16	False	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; by contrast, the poet brushed the dandelion.	16	False	False	1		This is	that	; by contrast, 	False	58
This is the poet that the dandelion brushed; in short, the poet brushed the dandelion.	16	False	False	1		This is	that	; in short, 	True	55
This is the poet that the dandelion brushed; in short, the poet brushed the dandelion.	16	False	False	1		This is	that	; in short, 	True	55
