inference	item	correct	crossing	{Prep}	{E/D}	{Comp}	{Conn}	surprisal_idx
The ant that the grasshopper saw played; in short, the ant saw the grasshopper.	12	False	False			that	; in short, 	53
The ant that the grasshopper saw played; by contrast, the ant saw the grasshopper.	12	False	False			that	; by contrast, 	54
The ant that the grasshopper saw played; in short, the ant saw the grasshopper.	12	False	False			that	; in short, 	51
The grasshopper that the ant saw played; by contrast, the grasshopper played.	12	True	False			that	; by contrast, 	56
The grasshopper that the ant saw played; in short, the grasshopper played.	12	True	False			that	; in short, 	53
The grasshopper that the ant saw played; by contrast, the grasshopper played.	12	True	False			that	; by contrast, 	54
The grasshopper that the ant saw played; in short, the grasshopper played.	12	True	False			that	; in short, 	51
The grasshopper that the ant saw played; by contrast, the ant saw the grasshopper.	12	True	False			that	; by contrast, 	56
The grasshopper that the ant saw played; in short, the ant saw the grasshopper.	12	True	False			that	; in short, 	53
The grasshopper that the ant saw played; by contrast, the ant saw the grasshopper.	12	True	False			that	; by contrast, 	54
The grasshopper that the ant saw played; in short, the ant saw the grasshopper.	12	True	False			that	; in short, 	51
The grasshopper that the ant saw played; by contrast, the ant played.	12	False	False			that	; by contrast, 	56
The grasshopper that the ant saw played; in short, the ant played.	12	False	False			that	; in short, 	53
The grasshopper that the ant saw played; by contrast, the ant played.	12	False	False			that	; by contrast, 	54
The grasshopper that the ant saw played; in short, the ant played.	12	False	False			that	; in short, 	51
The grasshopper that the ant saw played; by contrast, the grasshopper saw the ant.	12	False	False			that	; by contrast, 	56
The grasshopper that the ant saw played; in short, the grasshopper saw the ant.	12	False	False			that	; in short, 	53
The grasshopper that the ant saw played; by contrast, the grasshopper saw the ant.	12	False	False			that	; by contrast, 	54
The grasshopper that the ant saw played; in short, the grasshopper saw the ant.	12	False	False			that	; in short, 	51
The princess that the witch angered melted; by contrast, the princess melted.	13	True	False			that	; by contrast, 	59
The princess that the witch angered melted; in short, the princess melted.	13	True	False			that	; in short, 	56
The princess that the witch angered melted; by contrast, the princess melted.	13	True	False			that	; by contrast, 	57
The princess that the witch angered melted; in short, the princess melted.	13	True	False			that	; in short, 	54
The princess that the witch angered melted; by contrast, the witch angered the princess.	13	True	False			that	; by contrast, 	59
The princess that the witch angered melted; in short, the witch angered the princess.	13	True	False			that	; in short, 	56
The princess that the witch angered melted; by contrast, the witch angered the princess.	13	True	False			that	; by contrast, 	57
The princess that the witch angered melted; in short, the witch angered the princess.	13	True	False			that	; in short, 	54
The princess that the witch angered melted; by contrast, the witch melted.	13	False	False			that	; by contrast, 	59
The princess that the witch angered melted; in short, the witch melted.	13	False	False			that	; in short, 	56
The princess that the witch angered melted; by contrast, the witch melted.	13	False	False			that	; by contrast, 	57
The princess that the witch angered melted; in short, the witch melted.	13	False	False			that	; in short, 	54
The princess that the witch angered melted; by contrast, the princess angered the witch.	13	False	False			that	; by contrast, 	59
The princess that the witch angered melted; in short, the princess angered the witch.	13	False	False			that	; in short, 	56
The princess that the witch angered melted; by contrast, the princess angered the witch.	13	False	False			that	; by contrast, 	57
The princess that the witch angered melted; in short, the princess angered the witch.	13	False	False			that	; in short, 	54
The witch that the princess angered melted; by contrast, the witch melted.	13	True	False			that	; by contrast, 	59
The witch that the princess angered melted; in short, the witch melted.	13	True	False			that	; in short, 	56
The witch that the princess angered melted; by contrast, the witch melted.	13	True	False			that	; by contrast, 	57
The witch that the princess angered melted; in short, the witch melted.	13	True	False			that	; in short, 	54
The witch that the princess angered melted; by contrast, the princess angered the witch.	13	True	False			that	; by contrast, 	59
The witch that the princess angered melted; in short, the princess angered the witch.	13	True	False			that	; in short, 	56
The witch that the princess angered melted; by contrast, the princess angered the witch.	13	True	False			that	; by contrast, 	57
The witch that the princess angered melted; in short, the princess angered the witch.	13	True	False			that	; in short, 	54
The witch that the princess angered melted; by contrast, the princess melted.	13	False	False			that	; by contrast, 	59
The witch that the princess angered melted; in short, the princess melted.	13	False	False			that	; in short, 	56
The witch that the princess angered melted; by contrast, the princess melted.	13	False	False			that	; by contrast, 	57
The witch that the princess angered melted; in short, the princess melted.	13	False	False			that	; in short, 	54
The witch that the princess angered melted; by contrast, the witch angered the princess.	13	False	False			that	; by contrast, 	59
The witch that the princess angered melted; in short, the witch angered the princess.	13	False	False			that	; in short, 	56
The witch that the princess angered melted; by contrast, the witch angered the princess.	13	False	False			that	; by contrast, 	57
The witch that the princess angered melted; in short, the witch angered the princess.	13	False	False			that	; in short, 	54
The princess that the witch angered rejoiced; by contrast, the princess rejoiced.	13	True	False			that	; by contrast, 	61
The princess that the witch angered rejoiced; in short, the princess rejoiced.	13	True	False			that	; in short, 	58
The princess that the witch angered rejoiced; by contrast, the princess rejoiced.	13	True	False			that	; by contrast, 	59
The princess that the witch angered rejoiced; in short, the princess rejoiced.	13	True	False			that	; in short, 	56
The princess that the witch angered rejoiced; by contrast, the witch angered the princess.	13	True	False			that	; by contrast, 	61
The princess that the witch angered rejoiced; in short, the witch angered the princess.	13	True	False			that	; in short, 	58
The princess that the witch angered rejoiced; by contrast, the witch angered the princess.	13	True	False			that	; by contrast, 	59
The princess that the witch angered rejoiced; in short, the witch angered the princess.	13	True	False			that	; in short, 	56
The princess that the witch angered rejoiced; by contrast, the witch rejoiced.	13	False	False			that	; by contrast, 	61
The princess that the witch angered rejoiced; in short, the witch rejoiced.	13	False	False			that	; in short, 	58
The princess that the witch angered rejoiced; by contrast, the witch rejoiced.	13	False	False			that	; by contrast, 	59
The princess that the witch angered rejoiced; in short, the witch rejoiced.	13	False	False			that	; in short, 	56
The princess that the witch angered rejoiced; by contrast, the princess angered the witch.	13	False	False			that	; by contrast, 	61
The princess that the witch angered rejoiced; in short, the princess angered the witch.	13	False	False			that	; in short, 	58
The princess that the witch angered rejoiced; by contrast, the princess angered the witch.	13	False	False			that	; by contrast, 	59
The princess that the witch angered rejoiced; in short, the princess angered the witch.	13	False	False			that	; in short, 	56
The witch that the princess angered rejoiced; by contrast, the witch rejoiced.	13	True	False			that	; by contrast, 	61
The witch that the princess angered rejoiced; in short, the witch rejoiced.	13	True	False			that	; in short, 	58
The witch that the princess angered rejoiced; by contrast, the witch rejoiced.	13	True	False			that	; by contrast, 	59
The witch that the princess angered rejoiced; in short, the witch rejoiced.	13	True	False			that	; in short, 	56
The witch that the princess angered rejoiced; by contrast, the princess angered the witch.	13	True	False			that	; by contrast, 	61
The witch that the princess angered rejoiced; in short, the princess angered the witch.	13	True	False			that	; in short, 	58
The witch that the princess angered rejoiced; by contrast, the princess angered the witch.	13	True	False			that	; by contrast, 	59
The witch that the princess angered rejoiced; in short, the princess angered the witch.	13	True	False			that	; in short, 	56
The witch that the princess angered rejoiced; by contrast, the princess rejoiced.	13	False	False			that	; by contrast, 	61
The witch that the princess angered rejoiced; in short, the princess rejoiced.	13	False	False			that	; in short, 	58
The witch that the princess angered rejoiced; by contrast, the princess rejoiced.	13	False	False			that	; by contrast, 	59
The witch that the princess angered rejoiced; in short, the princess rejoiced.	13	False	False			that	; in short, 	56
The witch that the princess angered rejoiced; by contrast, the witch angered the princess.	13	False	False			that	; by contrast, 	61
The witch that the princess angered rejoiced; in short, the witch angered the princess.	13	False	False			that	; in short, 	58
The witch that the princess angered rejoiced; by contrast, the witch angered the princess.	13	False	False			that	; by contrast, 	59
The witch that the princess angered rejoiced; in short, the witch angered the princess.	13	False	False			that	; in short, 	56
The fish that the turtle sought learned; by contrast, the fish learned.	14	True	False			that	; by contrast, 	56
The fish that the turtle sought learned; in short, the fish learned.	14	True	False			that	; in short, 	53
The fish that the turtle sought learned; by contrast, the fish learned.	14	True	False			that	; by contrast, 	54
The fish that the turtle sought learned; in short, the fish learned.	14	True	False			that	; in short, 	51
The fish that the turtle sought learned; by contrast, the turtle sought the fish.	14	True	False			that	; by contrast, 	56
The fish that the turtle sought learned; in short, the turtle sought the fish.	14	True	False			that	; in short, 	53
The fish that the turtle sought learned; by contrast, the turtle sought the fish.	14	True	False			that	; by contrast, 	54
The fish that the turtle sought learned; in short, the turtle sought the fish.	14	True	False			that	; in short, 	51
The fish that the turtle sought learned; by contrast, the turtle learned.	14	False	False			that	; by contrast, 	56
The fish that the turtle sought learned; in short, the turtle learned.	14	False	False			that	; in short, 	53
The fish that the turtle sought learned; by contrast, the turtle learned.	14	False	False			that	; by contrast, 	54
The fish that the turtle sought learned; in short, the turtle learned.	14	False	False			that	; in short, 	51
The fish that the turtle sought learned; by contrast, the fish sought the turtle.	14	False	False			that	; by contrast, 	56
The fish that the turtle sought learned; in short, the fish sought the turtle.	14	False	False			that	; in short, 	53
The fish that the turtle sought learned; by contrast, the fish sought the turtle.	14	False	False			that	; by contrast, 	54
The fish that the turtle sought learned; in short, the fish sought the turtle.	14	False	False			that	; in short, 	51
The turtle that the fish sought learned; by contrast, the turtle learned.	14	True	False			that	; by contrast, 	56
The turtle that the fish sought learned; in short, the turtle learned.	14	True	False			that	; in short, 	53
The turtle that the fish sought learned; by contrast, the turtle learned.	14	True	False			that	; by contrast, 	54
The turtle that the fish sought learned; in short, the turtle learned.	14	True	False			that	; in short, 	51
The turtle that the fish sought learned; by contrast, the fish sought the turtle.	14	True	False			that	; by contrast, 	56
The turtle that the fish sought learned; in short, the fish sought the turtle.	14	True	False			that	; in short, 	53
The turtle that the fish sought learned; by contrast, the fish sought the turtle.	14	True	False			that	; by contrast, 	54
The turtle that the fish sought learned; in short, the fish sought the turtle.	14	True	False			that	; in short, 	51
The turtle that the fish sought learned; by contrast, the fish learned.	14	False	False			that	; by contrast, 	56
The turtle that the fish sought learned; in short, the fish learned.	14	False	False			that	; in short, 	53
The turtle that the fish sought learned; by contrast, the fish learned.	14	False	False			that	; by contrast, 	54
The turtle that the fish sought learned; in short, the fish learned.	14	False	False			that	; in short, 	51
The turtle that the fish sought learned; by contrast, the turtle sought the fish.	14	False	False			that	; by contrast, 	56
The turtle that the fish sought learned; in short, the turtle sought the fish.	14	False	False			that	; in short, 	53
The turtle that the fish sought learned; by contrast, the turtle sought the fish.	14	False	False			that	; by contrast, 	54
The turtle that the fish sought learned; in short, the turtle sought the fish.	14	False	False			that	; in short, 	51
The fish that the turtle sought failed; by contrast, the fish failed.	14	True	False			that	; by contrast, 	55
The fish that the turtle sought failed; in short, the fish failed.	14	True	False			that	; in short, 	52
The fish that the turtle sought failed; by contrast, the fish failed.	14	True	False			that	; by contrast, 	53
The fish that the turtle sought failed; in short, the fish failed.	14	True	False			that	; in short, 	50
The fish that the turtle sought failed; by contrast, the turtle sought the fish.	14	True	False			that	; by contrast, 	55
The fish that the turtle sought failed; in short, the turtle sought the fish.	14	True	False			that	; in short, 	52
The fish that the turtle sought failed; by contrast, the turtle sought the fish.	14	True	False			that	; by contrast, 	53
The fish that the turtle sought failed; in short, the turtle sought the fish.	14	True	False			that	; in short, 	50
The fish that the turtle sought failed; by contrast, the turtle failed.	14	False	False			that	; by contrast, 	55
The fish that the turtle sought failed; in short, the turtle failed.	14	False	False			that	; in short, 	52
The fish that the turtle sought failed; by contrast, the turtle failed.	14	False	False			that	; by contrast, 	53
The fish that the turtle sought failed; in short, the turtle failed.	14	False	False			that	; in short, 	50
The fish that the turtle sought failed; by contrast, the fish sought the turtle.	14	False	False			that	; by contrast, 	55
The fish that the turtle sought failed; in short, the fish sought the turtle.	14	False	False			that	; in short, 	52
The fish that the turtle sought failed; by contrast, the fish sought the turtle.	14	False	False			that	; by contrast, 	53
The fish that the turtle sought failed; in short, the fish sought the turtle.	14	False	False			that	; in short, 	50
The turtle that the fish sought failed; by contrast, the turtle failed.	14	True	False			that	; by contrast, 	55
The turtle that the fish sought failed; in short, the turtle failed.	14	True	False			that	; in short, 	52
The turtle that the fish sought failed; by contrast, the turtle failed.	14	True	False			that	; by contrast, 	53
The turtle that the fish sought failed; in short, the turtle failed.	14	True	False			that	; in short, 	50
The turtle that the fish sought failed; by contrast, the fish sought the turtle.	14	True	False			that	; by contrast, 	55
The turtle that the fish sought failed; in short, the fish sought the turtle.	14	True	False			that	; in short, 	52
The turtle that the fish sought failed; by contrast, the fish sought the turtle.	14	True	False			that	; by contrast, 	53
The turtle that the fish sought failed; in short, the fish sought the turtle.	14	True	False			that	; in short, 	50
The turtle that the fish sought failed; by contrast, the fish failed.	14	False	False			that	; by contrast, 	55
The turtle that the fish sought failed; in short, the fish failed.	14	False	False			that	; in short, 	52
The turtle that the fish sought failed; by contrast, the fish failed.	14	False	False			that	; by contrast, 	53
The turtle that the fish sought failed; in short, the fish failed.	14	False	False			that	; in short, 	50
The turtle that the fish sought failed; by contrast, the turtle sought the fish.	14	False	False			that	; by contrast, 	55
The turtle that the fish sought failed; in short, the turtle sought the fish.	14	False	False			that	; in short, 	52
The turtle that the fish sought failed; by contrast, the turtle sought the fish.	14	False	False			that	; by contrast, 	53
The turtle that the fish sought failed; in short, the turtle sought the fish.	14	False	False			that	; in short, 	50
The king that the jester entertained juggled; by contrast, the king juggled.	15	True	False			that	; by contrast, 	61
The king that the jester entertained juggled; in short, the king juggled.	15	True	False			that	; in short, 	58
The king that the jester entertained juggled; by contrast, the king juggled.	15	True	False			that	; by contrast, 	59
The king that the jester entertained juggled; in short, the king juggled.	15	True	False			that	; in short, 	56
The king that the jester entertained juggled; by contrast, the jester entertained the king.	15	True	False			that	; by contrast, 	61
The king that the jester entertained juggled; in short, the jester entertained the king.	15	True	False			that	; in short, 	58
The king that the jester entertained juggled; by contrast, the jester entertained the king.	15	True	False			that	; by contrast, 	59
The king that the jester entertained juggled; in short, the jester entertained the king.	15	True	False			that	; in short, 	56
The king that the jester entertained juggled; by contrast, the jester juggled.	15	False	False			that	; by contrast, 	61
The king that the jester entertained juggled; in short, the jester juggled.	15	False	False			that	; in short, 	58
The king that the jester entertained juggled; by contrast, the jester juggled.	15	False	False			that	; by contrast, 	59
The king that the jester entertained juggled; in short, the jester juggled.	15	False	False			that	; in short, 	56
The king that the jester entertained juggled; by contrast, the king entertained the jester.	15	False	False			that	; by contrast, 	61
The king that the jester entertained juggled; in short, the king entertained the jester.	15	False	False			that	; in short, 	58
The king that the jester entertained juggled; by contrast, the king entertained the jester.	15	False	False			that	; by contrast, 	59
The king that the jester entertained juggled; in short, the king entertained the jester.	15	False	False			that	; in short, 	56
The jester that the king entertained juggled; by contrast, the jester juggled.	15	True	False			that	; by contrast, 	61
The jester that the king entertained juggled; in short, the jester juggled.	15	True	False			that	; in short, 	58
The jester that the king entertained juggled; by contrast, the jester juggled.	15	True	False			that	; by contrast, 	59
The jester that the king entertained juggled; in short, the jester juggled.	15	True	False			that	; in short, 	56
The jester that the king entertained juggled; by contrast, the king entertained the jester.	15	True	False			that	; by contrast, 	61
The jester that the king entertained juggled; in short, the king entertained the jester.	15	True	False			that	; in short, 	58
The jester that the king entertained juggled; by contrast, the king entertained the jester.	15	True	False			that	; by contrast, 	59
The jester that the king entertained juggled; in short, the king entertained the jester.	15	True	False			that	; in short, 	56
The jester that the king entertained juggled; by contrast, the king juggled.	15	False	False			that	; by contrast, 	61
The jester that the king entertained juggled; in short, the king juggled.	15	False	False			that	; in short, 	58
The jester that the king entertained juggled; by contrast, the king juggled.	15	False	False			that	; by contrast, 	59
The jester that the king entertained juggled; in short, the king juggled.	15	False	False			that	; in short, 	56
The jester that the king entertained juggled; by contrast, the jester entertained the king.	15	False	False			that	; by contrast, 	61
The jester that the king entertained juggled; in short, the jester entertained the king.	15	False	False			that	; in short, 	58
The jester that the king entertained juggled; by contrast, the jester entertained the king.	15	False	False			that	; by contrast, 	59
The jester that the king entertained juggled; in short, the jester entertained the king.	15	False	False			that	; in short, 	56
The king that the jester entertained sang; by contrast, the king sang.	15	True	False			that	; by contrast, 	58
The king that the jester entertained sang; in short, the king sang.	15	True	False			that	; in short, 	55
The king that the jester entertained sang; by contrast, the king sang.	15	True	False			that	; by contrast, 	56
The king that the jester entertained sang; in short, the king sang.	15	True	False			that	; in short, 	53
The king that the jester entertained sang; by contrast, the jester entertained the king.	15	True	False			that	; by contrast, 	58
The king that the jester entertained sang; in short, the jester entertained the king.	15	True	False			that	; in short, 	55
The king that the jester entertained sang; by contrast, the jester entertained the king.	15	True	False			that	; by contrast, 	56
The king that the jester entertained sang; in short, the jester entertained the king.	15	True	False			that	; in short, 	53
The king that the jester entertained sang; by contrast, the jester sang.	15	False	False			that	; by contrast, 	58
The king that the jester entertained sang; in short, the jester sang.	15	False	False			that	; in short, 	55
The king that the jester entertained sang; by contrast, the jester sang.	15	False	False			that	; by contrast, 	56
The king that the jester entertained sang; in short, the jester sang.	15	False	False			that	; in short, 	53
The king that the jester entertained sang; by contrast, the king entertained the jester.	15	False	False			that	; by contrast, 	58
The king that the jester entertained sang; in short, the king entertained the jester.	15	False	False			that	; in short, 	55
The king that the jester entertained sang; by contrast, the king entertained the jester.	15	False	False			that	; by contrast, 	56
The king that the jester entertained sang; in short, the king entertained the jester.	15	False	False			that	; in short, 	53
The jester that the king entertained sang; by contrast, the jester sang.	15	True	False			that	; by contrast, 	58
The jester that the king entertained sang; in short, the jester sang.	15	True	False			that	; in short, 	55
The jester that the king entertained sang; by contrast, the jester sang.	15	True	False			that	; by contrast, 	56
The jester that the king entertained sang; in short, the jester sang.	15	True	False			that	; in short, 	53
The jester that the king entertained sang; by contrast, the king entertained the jester.	15	True	False			that	; by contrast, 	58
The jester that the king entertained sang; in short, the king entertained the jester.	15	True	False			that	; in short, 	55
The jester that the king entertained sang; by contrast, the king entertained the jester.	15	True	False			that	; by contrast, 	56
The jester that the king entertained sang; in short, the king entertained the jester.	15	True	False			that	; in short, 	53
The jester that the king entertained sang; by contrast, the king sang.	15	False	False			that	; by contrast, 	58
The jester that the king entertained sang; in short, the king sang.	15	False	False			that	; in short, 	55
The jester that the king entertained sang; by contrast, the king sang.	15	False	False			that	; by contrast, 	56
The jester that the king entertained sang; in short, the king sang.	15	False	False			that	; in short, 	53
The jester that the king entertained sang; by contrast, the jester entertained the king.	15	False	False			that	; by contrast, 	58
The jester that the king entertained sang; in short, the jester entertained the king.	15	False	False			that	; in short, 	55
The jester that the king entertained sang; by contrast, the jester entertained the king.	15	False	False			that	; by contrast, 	56
The jester that the king entertained sang; in short, the jester entertained the king.	15	False	False			that	; in short, 	53
The poet that the dandelion brushed swayed; by contrast, the poet swayed.	16	True	False			that	; by contrast, 	59
The poet that the dandelion brushed swayed; in short, the poet swayed.	16	True	False			that	; in short, 	56
The poet that the dandelion brushed swayed; by contrast, the poet swayed.	16	True	False			that	; by contrast, 	57
The poet that the dandelion brushed swayed; in short, the poet swayed.	16	True	False			that	; in short, 	54
The poet that the dandelion brushed swayed; by contrast, the dandelion brushed the poet.	16	True	False			that	; by contrast, 	59
The poet that the dandelion brushed swayed; in short, the dandelion brushed the poet.	16	True	False			that	; in short, 	56
The poet that the dandelion brushed swayed; by contrast, the dandelion brushed the poet.	16	True	False			that	; by contrast, 	57
The poet that the dandelion brushed swayed; in short, the dandelion brushed the poet.	16	True	False			that	; in short, 	54
The poet that the dandelion brushed swayed; by contrast, the dandelion swayed.	16	False	False			that	; by contrast, 	59
The poet that the dandelion brushed swayed; in short, the dandelion swayed.	16	False	False			that	; in short, 	56
The poet that the dandelion brushed swayed; by contrast, the dandelion swayed.	16	False	False			that	; by contrast, 	57
The poet that the dandelion brushed swayed; in short, the dandelion swayed.	16	False	False			that	; in short, 	54
The poet that the dandelion brushed swayed; by contrast, the poet brushed the dandelion.	16	False	False			that	; by contrast, 	59
The poet that the dandelion brushed swayed; in short, the poet brushed the dandelion.	16	False	False			that	; in short, 	56
The poet that the dandelion brushed swayed; by contrast, the poet brushed the dandelion.	16	False	False			that	; by contrast, 	57
The poet that the dandelion brushed swayed; in short, the poet brushed the dandelion.	16	False	False			that	; in short, 	54
The dandelion that the poet brushed swayed; by contrast, the dandelion swayed.	16	True	False			that	; by contrast, 	59
The dandelion that the poet brushed swayed; in short, the dandelion swayed.	16	True	False			that	; in short, 	56
The dandelion that the poet brushed swayed; by contrast, the dandelion swayed.	16	True	False			that	; by contrast, 	57
The dandelion that the poet brushed swayed; in short, the dandelion swayed.	16	True	False			that	; in short, 	54
The dandelion that the poet brushed swayed; by contrast, the poet brushed the dandelion.	16	True	False			that	; by contrast, 	59
The dandelion that the poet brushed swayed; in short, the poet brushed the dandelion.	16	True	False			that	; in short, 	56
The dandelion that the poet brushed swayed; by contrast, the poet brushed the dandelion.	16	True	False			that	; by contrast, 	57
The dandelion that the poet brushed swayed; in short, the poet brushed the dandelion.	16	True	False			that	; in short, 	54
The dandelion that the poet brushed swayed; by contrast, the poet swayed.	16	False	False			that	; by contrast, 	59
The dandelion that the poet brushed swayed; in short, the poet swayed.	16	False	False			that	; in short, 	56
The dandelion that the poet brushed swayed; by contrast, the poet swayed.	16	False	False			that	; by contrast, 	57
The dandelion that the poet brushed swayed; in short, the poet swayed.	16	False	False			that	; in short, 	54
The dandelion that the poet brushed swayed; by contrast, the dandelion brushed the poet.	16	False	False			that	; by contrast, 	59
The dandelion that the poet brushed swayed; in short, the dandelion brushed the poet.	16	False	False			that	; in short, 	56
The dandelion that the poet brushed swayed; by contrast, the dandelion brushed the poet.	16	False	False			that	; by contrast, 	57
The dandelion that the poet brushed swayed; in short, the dandelion brushed the poet.	16	False	False			that	; in short, 	54
The poet that the dandelion brushed breathed; by contrast, the poet breathed.	16	True	False			that	; by contrast, 	61
The poet that the dandelion brushed breathed; in short, the poet breathed.	16	True	False			that	; in short, 	58
The poet that the dandelion brushed breathed; by contrast, the poet breathed.	16	True	False			that	; by contrast, 	59
The poet that the dandelion brushed breathed; in short, the poet breathed.	16	True	False			that	; in short, 	56
The poet that the dandelion brushed breathed; by contrast, the dandelion brushed the poet.	16	True	False			that	; by contrast, 	61
The poet that the dandelion brushed breathed; in short, the dandelion brushed the poet.	16	True	False			that	; in short, 	58
The poet that the dandelion brushed breathed; by contrast, the dandelion brushed the poet.	16	True	False			that	; by contrast, 	59
The poet that the dandelion brushed breathed; in short, the dandelion brushed the poet.	16	True	False			that	; in short, 	56
The poet that the dandelion brushed breathed; by contrast, the dandelion breathed.	16	False	False			that	; by contrast, 	61
The poet that the dandelion brushed breathed; in short, the dandelion breathed.	16	False	False			that	; in short, 	58
The poet that the dandelion brushed breathed; by contrast, the dandelion breathed.	16	False	False			that	; by contrast, 	59
The poet that the dandelion brushed breathed; in short, the dandelion breathed.	16	False	False			that	; in short, 	56
The poet that the dandelion brushed breathed; by contrast, the poet brushed the dandelion.	16	False	False			that	; by contrast, 	61
The poet that the dandelion brushed breathed; in short, the poet brushed the dandelion.	16	False	False			that	; in short, 	58
The poet that the dandelion brushed breathed; by contrast, the poet brushed the dandelion.	16	False	False			that	; by contrast, 	59
The poet that the dandelion brushed breathed; in short, the poet brushed the dandelion.	16	False	False			that	; in short, 	56
The dandelion that the poet brushed breathed; by contrast, the dandelion breathed.	16	True	False			that	; by contrast, 	61
The dandelion that the poet brushed breathed; in short, the dandelion breathed.	16	True	False			that	; in short, 	58
The dandelion that the poet brushed breathed; by contrast, the dandelion breathed.	16	True	False			that	; by contrast, 	59
The dandelion that the poet brushed breathed; in short, the dandelion breathed.	16	True	False			that	; in short, 	56
The dandelion that the poet brushed breathed; by contrast, the poet brushed the dandelion.	16	True	False			that	; by contrast, 	61
The dandelion that the poet brushed breathed; in short, the poet brushed the dandelion.	16	True	False			that	; in short, 	58
The dandelion that the poet brushed breathed; by contrast, the poet brushed the dandelion.	16	True	False			that	; by contrast, 	59
The dandelion that the poet brushed breathed; in short, the poet brushed the dandelion.	16	True	False			that	; in short, 	56
The dandelion that the poet brushed breathed; by contrast, the poet breathed.	16	False	False			that	; by contrast, 	61
The dandelion that the poet brushed breathed; in short, the poet breathed.	16	False	False			that	; in short, 	58
The dandelion that the poet brushed breathed; by contrast, the poet breathed.	16	False	False			that	; by contrast, 	59
The dandelion that the poet brushed breathed; in short, the poet breathed.	16	False	False			that	; in short, 	56
The dandelion that the poet brushed breathed; by contrast, the dandelion brushed the poet.	16	False	False			that	; by contrast, 	61
The dandelion that the poet brushed breathed; in short, the dandelion brushed the poet.	16	False	False			that	; in short, 	58
The dandelion that the poet brushed breathed; by contrast, the dandelion brushed the poet.	16	False	False			that	; by contrast, 	59
The dandelion that the poet brushed breathed; in short, the dandelion brushed the poet.	16	False	False			that	; in short, 	56
The worker that the boss sued resigned; by contrast, the worker resigned.	17	True	False			that	; by contrast, 	55
The worker that the boss sued resigned; in short, the worker resigned.	17	True	False			that	; in short, 	52
The worker that the boss sued resigned; by contrast, the worker resigned.	17	True	False			that	; by contrast, 	53
The worker that the boss sued resigned; in short, the worker resigned.	17	True	False			that	; in short, 	50
The worker that the boss sued resigned; by contrast, the boss sued the worker.	17	True	False			that	; by contrast, 	55
The worker that the boss sued resigned; in short, the boss sued the worker.	17	True	False			that	; in short, 	52
The worker that the boss sued resigned; by contrast, the boss sued the worker.	17	True	False			that	; by contrast, 	53
The worker that the boss sued resigned; in short, the boss sued the worker.	17	True	False			that	; in short, 	50
The worker that the boss sued resigned; by contrast, the boss resigned.	17	False	False			that	; by contrast, 	55
The worker that the boss sued resigned; in short, the boss resigned.	17	False	False			that	; in short, 	52
The worker that the boss sued resigned; by contrast, the boss resigned.	17	False	False			that	; by contrast, 	53
The worker that the boss sued resigned; in short, the boss resigned.	17	False	False			that	; in short, 	50
The worker that the boss sued resigned; by contrast, the worker sued the boss.	17	False	False			that	; by contrast, 	55
The worker that the boss sued resigned; in short, the worker sued the boss.	17	False	False			that	; in short, 	52
The worker that the boss sued resigned; by contrast, the worker sued the boss.	17	False	False			that	; by contrast, 	53
The worker that the boss sued resigned; in short, the worker sued the boss.	17	False	False			that	; in short, 	50
The boss that the worker sued resigned; by contrast, the boss resigned.	17	True	False			that	; by contrast, 	55
The boss that the worker sued resigned; in short, the boss resigned.	17	True	False			that	; in short, 	52
The boss that the worker sued resigned; by contrast, the boss resigned.	17	True	False			that	; by contrast, 	53
The boss that the worker sued resigned; in short, the boss resigned.	17	True	False			that	; in short, 	50
The boss that the worker sued resigned; by contrast, the worker sued the boss.	17	True	False			that	; by contrast, 	55
The boss that the worker sued resigned; in short, the worker sued the boss.	17	True	False			that	; in short, 	52
The boss that the worker sued resigned; by contrast, the worker sued the boss.	17	True	False			that	; by contrast, 	53
The boss that the worker sued resigned; in short, the worker sued the boss.	17	True	False			that	; in short, 	50
The boss that the worker sued resigned; by contrast, the worker resigned.	17	False	False			that	; by contrast, 	55
The boss that the worker sued resigned; in short, the worker resigned.	17	False	False			that	; in short, 	52
The boss that the worker sued resigned; by contrast, the worker resigned.	17	False	False			that	; by contrast, 	53
The boss that the worker sued resigned; in short, the worker resigned.	17	False	False			that	; in short, 	50
The boss that the worker sued resigned; by contrast, the boss sued the worker.	17	False	False			that	; by contrast, 	55
The boss that the worker sued resigned; in short, the boss sued the worker.	17	False	False			that	; in short, 	52
The boss that the worker sued resigned; by contrast, the boss sued the worker.	17	False	False			that	; by contrast, 	53
The boss that the worker sued resigned; in short, the boss sued the worker.	17	False	False			that	; in short, 	50
The worker that the boss sued apologized; by contrast, the worker apologized.	17	True	False			that	; by contrast, 	57
The worker that the boss sued apologized; in short, the worker apologized.	17	True	False			that	; in short, 	54
The worker that the boss sued apologized; by contrast, the worker apologized.	17	True	False			that	; by contrast, 	55
The worker that the boss sued apologized; in short, the worker apologized.	17	True	False			that	; in short, 	52
The worker that the boss sued apologized; by contrast, the boss sued the worker.	17	True	False			that	; by contrast, 	57
The worker that the boss sued apologized; in short, the boss sued the worker.	17	True	False			that	; in short, 	54
The worker that the boss sued apologized; by contrast, the boss sued the worker.	17	True	False			that	; by contrast, 	55
The worker that the boss sued apologized; in short, the boss sued the worker.	17	True	False			that	; in short, 	52
